id_season,tm,Name,Position,Wt,Experience,Age,cm_size,salary
2013,MEM,Quincy Pondexter,SF,230,2,25.11,200.66,1234320.0
2013,MEM,Tayshaun Prince,SF,212,10,33.14,205.74,6764045.0
2013,MEM,Zach Randolph,PF,250,11,31.76,205.74,16500000.0
2013,MEM,Josh Selby,PG,183,1,22.06,187.96,762195.0
2013,MEM,Marreese Speights,C,255,4,25.71,208.28,4200000.0
2013,MEM,Tony Wroten,SG,205,0,20.01,198.12,1110120.0
2013,MIA,Ray Allen,SG,205,16,37.76,195.58,3229050.0
2013,MIA,Chris Andersen,C,245,10,34.79,208.28,1679408.0
2013,MIA,Joel Anthony,C,245,5,30.7,205.74,
2013,MIA,Shane Battier,SF,220,11,34.61,203.2,3270000.0
2013,MIA,Chris Bosh,C,235,9,29.07,210.82,19067500.0
2013,MIA,Mario Chalmers,PG,190,4,26.92,187.96,4000000.0
2013,MIA,Norris Cole,PG,175,1,24.51,187.96,
2013,MIA,Josh Harrellson,C,275,1,24.18,208.28,61467.0
2013,MIA,Terrel Harris,SG,190,1,25.69,195.58,94154.0
2013,MIA,Udonis Haslem,PF,235,9,32.86,203.2,4340000.0
2013,MIA,Juwan Howard,PF,240,18,40.2,205.74,135697.0
2013,MIA,LeBron James,PF,250,9,28.3,205.74,19067500.0
2013,MIA,James Jones,SF,218,9,32.54,203.2,1500000.0
2013,MIA,Rashard Lewis,PF,215,14,33.7,208.28,1399507.0
2013,MIA,Mike Miller,SF,218,12,33.17,203.2,6200000.0
2013,MIA,Dexter Pittman,C,308,2,25.13,210.82,854389.0
2013,MIA,Jarvis Varnado,PF,230,0,25.13,205.74,788872.0
2013,MIA,Dwyane Wade,SG,220,9,31.25,193.04,18673000.0
2013,MIL,Gustavo Ayon,C,250,1,28.05,208.28,1500000.0
2013,MIL,Samuel Dalembert,C,255,10,31.95,210.82,6698565.0
2013,MIL,Marquis Daniels,SF,200,9,32.28,198.12,854389.0
2013,MIL,Mike Dunleavy,SF,230,10,32.59,205.74,3183000.0
2013,MIL,Monta Ellis,SG,185,7,27.48,190.5,11000000.0
2013,MIL,Drew Gooden,C,250,10,31.57,208.28,6687400.0
2013,MIL,Tobias Harris,SF,226,1,20.76,203.2,1545840.0
2013,MIL,John Henson,PF,219,0,22.3,205.74,1823280.0
2013,MIL,Ersan Ilyasova,PF,235,4,25.93,205.74,7900000.0
2013,MIL,Brandon Jennings,PG,170,3,23.57,185.42,3179493.0
2013,MIL,Doron Lamb,SG,210,0,21.45,193.04,788872.0
2013,MIL,Luc Mbah a Moute,SF,230,4,26.61,203.2,4794192.0
2013,MIL,Joel Przybilla,C,255,12,33.53,215.9,854389.0
2013,MIL,JJ Redick,SG,200,6,28.82,190.5,6750000.0
2013,MIL,Larry Sanders,C,235,2,24.41,210.82,1991760.0
2013,MIL,Ish Smith,PG,175,2,24.79,182.88,910941.0
2013,MIL,Ekpe Udoh,C,245,2,25.92,208.28,3524880.0
2013,MIL,Beno Udrih,SG,205,8,30.79,190.5,7372000.0
2013,MIN,Lou Amundson,PF,220,6,30.37,205.74,185955.0
2013,MIN,JJ Barea,PG,180,6,28.81,177.8,4493500.0
2013,MIN,Chase Budinger,SF,209,3,24.91,200.66,885120.0
2013,MIN,Will Conroy,PG,195,2,30.36,187.96,
2013,MIN,Dante Cunningham,PF,230,3,25.99,203.2,2090000.0
2013,MIN,Mickael Gelabale,SF,215,2,29.91,200.66,346781.0
2013,MIN,Lazar Hayward,SF,225,2,26.39,198.12,542788.0
2013,MIN,Josh Howard,SF,210,9,32.98,200.66,773976.0
2013,MIN,Chris Johnson,C,210,2,27.76,210.82,346781.0
2013,MIN,Andrei Kirilenko,SF,220,10,32.17,205.74,9779349.0
2013,MIN,Malcolm Lee,SG,200,1,22.91,195.58,884293.0
2013,MIN,Kevin Love,PF,251,4,24.61,203.2,13668750.0
2013,MIN,Nikola Pekovic,C,307,2,27.29,210.82,4837200.0
2013,MIN,Luke Ridnour,SG,175,9,32.18,187.96,4000000.0
2013,MIN,Brandon Roy,SG,215,5,28.74,198.12,5100000.0
2013,MIN,Ricky Rubio,PG,190,1,22.49,187.96,3741120.0
2013,MIN,Alexey Shved,SG,190,0,24.34,198.12,2934610.0
2013,MIN,Greg Stiemsma,C,260,1,27.56,210.82,2575000.0
2013,MIN,Derrick Williams,PF,240,1,21.9,203.2,4809840.0
2013,NOH,AlFarouq Aminu,SF,220,2,22.57,203.2,2947800.0
2013,NOH,Lou Amundson,PF,220,6,30.37,205.74,185955.0
2013,NOH,Ryan Anderson,PF,240,4,24.95,205.74,8700000.0
2013,NOH,Anthony Davis,PF,253,0,20.1,208.28,5144280.0
2013,NOH,Eric Gordon,SG,215,4,24.31,190.5,13668750.0
2013,NOH,Terrel Harris,SG,190,1,25.69,195.58,94154.0
2013,NOH,Xavier Henry,SF,220,2,22.09,198.12,2323200.0
2013,NOH,Robin Lopez,C,281,4,25.05,215.9,4899293.0
2013,NOH,Roger Mason,SG,200,8,32.61,195.58,
2013,NOH,Dominic McGuire,SF,220,5,27.5,205.74,68902.0
2013,NOH,Darius Miller,SF,225,0,23.08,198.12,473604.0
2013,NOH,Austin Rivers,SG,200,0,20.71,193.04,2238360.0
2013,NOH,Brian Roberts,PG,173,0,27.38,185.42,473604.0
2013,NOH,Henry Sims,C,248,0,23.06,208.28,27859.0
2013,NOH,Donald Sloan,PG,205,1,25.26,190.5,61467.0
2013,NOH,Jason Smith,C,240,4,27.13,213.36,2500000.0
2013,NOH,Lance Thomas,SF,240,1,24.98,203.2,762195.0
2013,NOH,Greivis Vasquez,PG,217,2,26.25,198.12,1191240.0
2013,NOH,Hakim Warrick,PF,219,7,30.78,205.74,4000000.0
2013,NYK,Carmelo Anthony,PF,238,9,28.89,200.66,19444503.0
2013,NYK,Earl Barron,C,250,6,31.68,213.36,854389.0
2013,NYK,Ronnie Brewer,SF,220,6,28.08,200.66,854389.0
2013,NYK,Marcus Camby,PF,220,16,39.08,210.82,4590338.0
2013,NYK,Tyson Chandler,C,235,11,30.55,213.36,13604188.0
2013,NYK,Chris Copeland,PF,239,0,29.09,205.74,473604.0
2013,NYK,Raymond Felton,PG,205,7,28.81,185.42,3480453.0
2013,NYK,Solomon Jones,PF,230,6,28.76,208.28,792377.0
2013,NYK,Jason Kidd,SG,205,18,40.08,193.04,3090000.0
2013,NYK,Kenyon Martin,C,234,12,35.31,205.74,170878.0
2013,NYK,Steve Novak,SF,225,6,29.85,208.28,4054055.0
2013,NYK,Pablo Prigioni,PG,185,0,35.93,190.5,473604.0
2013,NYK,Quentin Richardson,SF,223,12,33.02,198.12,2627400.0
2013,NYK,Iman Shumpert,SG,215,1,22.81,195.58,1633440.0
2013,NYK,JR Smith,SG,225,8,27.61,198.12,2806452.0
2013,NYK,Amare Stoudemire,PF,245,10,30.42,208.28,19948799.0
2013,NYK,Kurt Thomas,PF,230,17,40.55,205.74,1352181.0
2013,NYK,Rasheed Wallace,C,225,15,38.59,210.82,854389.0
2013,NYK,James White,SF,200,2,30.5,200.66,854389.0
2013,OKC,Ronnie Brewer,SF,220,6,28.08,200.66,854389.0
2013,OKC,Nick Collison,C,255,8,32.48,208.28,2585668.0
2013,OKC,Kevin Durant,SF,240,5,24.55,210.82,17832626.0
2013,OKC,Derek Fisher,SG,200,16,38.7,185.42,261343.0
2013,OKC,Serge Ibaka,PF,235,3,23.58,210.82,12350000.0
2013,OKC,Reggie Jackson,PG,208,1,23.01,187.96,1260360.0
2013,OKC,Perry Jones,SF,235,0,21.56,210.82,1082520.0
2013,OKC,Jeremy Lamb,SF,180,0,20.88,195.58,2111160.0
2013,OKC,DeAndre Liggins,SG,209,1,25.05,198.12,884293.0
2013,OKC,Kevin Martin,SG,199,8,30.21,200.66,12439675.0
2013,OKC,Eric Maynor,PG,175,3,25.85,190.5,2016000.0
2013,OKC,Daniel Orton,C,255,1,22.7,208.28,916099.0
2013,OKC,Kendrick Perkins,C,270,9,28.44,208.28,8477437.0
2013,OKC,Thabo Sefolosha,SG,215,6,28.96,198.12,3900000.0
2013,OKC,Hasheem Thabeet,C,263,3,26.17,220.98,1200000.0
2013,OKC,Russell Westbrook,PG,200,4,24.43,193.04,14693906.0
2013,ORL,Arron Afflalo,SF,210,5,27.51,195.58,7750000.0
2013,ORL,Gustavo Ayon,C,250,1,28.05,208.28,1500000.0
2013,ORL,Glen Davis,PF,289,5,27.3,205.74,6400000.0
2013,ORL,Maurice Harkless,SF,220,0,19.93,200.66,1809840.0
2013,ORL,Al Harrington,C,230,14,33.17,205.74,7148600.0
2013,ORL,Tobias Harris,PF,226,1,20.76,203.2,1545840.0
2013,ORL,DeQuan Jones,SF,221,0,22.83,203.2,473604.0
2013,ORL,Doron Lamb,SG,210,0,21.45,193.04,788872.0
2013,ORL,Josh McRoberts,PF,240,5,26.14,208.28,2652000.0
2013,ORL,ETwaun Moore,SG,191,1,24.14,190.5,884293.0
2013,ORL,Jameer Nelson,PG,190,8,31.19,182.88,8600000.0
2013,ORL,Andrew Nicholson,PF,250,0,23.36,205.74,
2013,ORL,Kyle OQuinn,C,250,0,23.06,205.74,788872.0
2013,ORL,JJ Redick,SG,200,6,28.82,190.5,6750000.0
2013,ORL,Ish Smith,PG,175,2,24.79,182.88,910941.0
2013,ORL,Hedo Turkoglu,SF,220,12,34.09,208.28,12000000.0
2013,ORL,Beno Udrih,PG,205,8,30.79,190.5,7372000.0
2013,ORL,Nikola Vucevic,C,260,1,22.48,208.28,1793520.0
2013,PHI,Lavoy Allen,C,260,1,24.2,205.74,3000000.0
2013,PHI,Kwame Brown,C,270,11,31.11,210.82,2819044.0
2013,PHI,Spencer Hawes,C,245,5,24.97,215.9,6500000.0
2013,PHI,Jrue Holiday,PG,205,3,22.85,193.04,2674852.0
2013,PHI,Justin Holiday,SG,180,0,24.04,198.12,47360.0
2013,PHI,Royal Ivey,SG,200,8,31.33,190.5,854389.0
2013,PHI,Charles Jenkins,PG,220,1,24.13,190.5,762195.0
2013,PHI,Shelvin Mack,SG,203,1,22.99,190.5,103121.0
2013,PHI,Arnett Moultrie,PF,249,0,22.41,210.82,1042320.0
2013,PHI,Jeremy Pargo,SG,219,1,27.09,187.96,264527.0
2013,PHI,Jason Richardson,SG,220,11,32.25,198.12,5799625.0
2013,PHI,Evan Turner,SF,220,2,24.47,198.12,5293080.0
2013,PHI,Maalik Wayns,PG,200,0,21.96,187.96,788872.0
2013,PHI,Damien Wilkins,SG,225,8,33.27,198.12,854389.0
2013,PHI,Dorell Wright,SF,205,8,27.38,205.74,4106000.0
2013,PHI,Nick Young,SG,210,5,27.88,200.66,5600000.0
2013,PHI,Thaddeus Young,PF,235,5,24.82,203.2,8289130.0
2013,PHO,Michael Beasley,SF,235,4,24.27,205.74,6000000.0
2013,PHO,Shannon Brown,SG,205,6,27.39,193.04,3500000.0
2013,PHO,Goran Dragic,PG,190,4,26.95,193.04,7500000.0
2013,PHO,Jared Dudley,SF,237,5,27.78,198.12,4250000.0
2013,PHO,Diante Garrett,PG,190,0,24.45,193.04,473604.0
2013,PHO,Marcin Gortat,C,240,5,29.17,210.82,7727280.0
2013,PHO,Hamed Haddadi,C,254,4,27.92,218.44000000000003,
2013,PHO,Wesley Johnson,SF,215,2,25.77,200.66,4285560.0
2013,PHO,Kendall Marshall,PG,200,0,21.66,193.04,2005560.0
2013,PHO,Marcus Morris,SF,218,1,23.62,203.2,
2013,PHO,Markieff Morris,PF,245,1,23.62,205.74,2091840.0
2013,PHO,Jermaine ONeal,C,226,16,34.52,210.82,854389.0
2013,PHO,Luis Scola,PF,240,5,32.97,205.74,4508504.0
2013,PHO,Sebastian Telfair,PG,165,8,27.86,182.88,1567500.0
2013,PHO,PJ Tucker,SG,245,1,27.96,195.58,884293.0
2013,PHO,Luke Zeller,C,245,0,26.03,210.82,473604.0
2013,POR,LaMarcus Aldridge,PF,250,6,27.75,210.82,13500000.0
2013,POR,Luke Babbitt,PF,225,2,23.83,205.74,1892280.0
2013,POR,Will Barton,SG,181,0,22.28,195.58,550000.0
2013,POR,Nicolas Batum,SF,230,4,24.34,203.2,10850000.0
2013,POR,Victor Claver,SF,224,0,24.63,205.74,1300000.0
2013,POR,Joel Freeland,PF,250,0,26.19,208.28,3013512.0
2013,POR,JJ Hickson,C,242,4,24.62,205.74,4000000.0
2013,POR,Jared Jeffries,PF,230,10,31.4,210.82,1475106.0
2013,POR,Meyers Leonard,C,260,0,21.14,213.36,2126520.0
2013,POR,Damian Lillard,PG,195,0,22.76,187.96,3065040.0
2013,POR,Wesley Matthews,SG,220,3,26.51,195.58,6505320.0
2013,POR,Eric Maynor,SG,175,3,25.85,190.5,2016000.0
2013,POR,Sasha Pavlovic,SG,220,9,29.43,203.2,1232713.0
2013,POR,Ronnie Price,PG,190,7,29.83,187.96,1146337.0
2013,POR,Nolan Smith,PG,185,1,24.73,187.96,1365720.0
2013,SAC,Cole Aldrich,C,250,2,24.46,210.82,2445480.0
2013,SAC,Aaron Brooks,PG,161,4,28.26,182.88,2400000.0
2013,SAC,DeMarcus Cousins,C,270,2,22.68,208.28,3880800.0
2013,SAC,Toney Douglas,PG,195,3,27.09,187.96,2067880.0
2013,SAC,Tyreke Evans,SG,220,3,23.58,198.12,5250825.0
2013,SAC,Jimmer Fredette,SG,195,1,24.14,187.96,2339040.0
2013,SAC,Francisco Garcia,SG,195,7,31.3,200.66,6100000.0
2013,SAC,Chuck Hayes,C,240,7,29.86,198.12,5486250.0
2013,SAC,Tyler Honeycutt,SF,188,1,22.76,203.2,809875.0
2013,SAC,James Johnson,SF,240,3,26.16,200.66,2812006.0
2013,SAC,Travis Outlaw,SF,210,9,28.58,205.74,3000000.0
2013,SAC,Patrick Patterson,PF,235,2,24.1,203.2,2096760.0
2013,SAC,Thomas Robinson,PF,237,0,22.09,208.28,3374640.0
2013,SAC,John Salmons,SF,210,10,33.36,200.66,8083000.0
2013,SAC,Isaiah Thomas,PG,185,1,24.19,175.26,762195.0
2013,SAC,Jason Thompson,PF,250,4,26.75,210.82,5250000.0
2013,SAC,Marcus Thornton,SG,205,3,25.87,193.04,7525000.0
2013,SAS,James Anderson,SF,213,2,24.07,198.12,532737.0
2013,SAS,Aron Baynes,C,260,0,26.36,208.28,239588.0
2013,SAS,DeJuan Blair,PF,270,3,23.99,200.66,1054000.0
2013,SAS,Matt Bonner,PF,235,8,33.04,208.28,3630000.0
2013,SAS,Nando De Colo,SG,200,0,25.82,195.58,1400000.0
2013,SAS,Boris Diaw,PF,250,9,31.01,203.2,4500000.0
2013,SAS,Tim Duncan,C,250,15,36.99,210.82,9638554.0
2013,SAS,Manu Ginobili,SG,205,10,35.73,198.12,14107492.0
2013,SAS,Danny Green,SG,215,3,25.82,198.12,3500000.0
2013,SAS,Stephen Jackson,SF,218,12,35.04,203.2,10059750.0
2013,SAS,Cory Joseph,PG,200,1,21.66,187.96,1074720.0
2013,SAS,Kawhi Leonard,SF,225,1,21.8,200.66,1809840.0
2013,SAS,Tracy McGrady,SF,210,15,33.91,203.2,
2013,SAS,Patty Mills,PG,180,3,24.68,187.96,1085120.0
2013,SAS,Gary Neal,SG,210,2,28.54,193.04,854389.0
2013,SAS,Tony Parker,PG,185,11,30.93,187.96,12500000.0
2013,SAS,Tiago Splitter,PF,245,2,28.3,210.82,3944000.0
2013,TOR,Quincy Acy,PF,240,0,22.53,200.66,665000.0
2013,TOR,Alan Anderson,SF,220,3,30.51,198.12,854389.0
2013,TOR,Andrea Bargnani,PF,245,6,27.48,213.36,10000000.0
2013,TOR,Jose Calderon,PG,200,7,31.56,190.5,11046591.0
2013,TOR,Ed Davis,C,218,2,23.87,205.74,2207040.0
2013,TOR,DeMar DeRozan,SG,220,3,23.7,198.12,3344250.0
2013,TOR,Landry Fields,SF,210,2,24.81,200.66,6250000.0
2013,TOR,Rudy Gay,SF,250,6,26.67,203.2,16460538.0
2013,TOR,Aaron Gray,C,270,5,28.36,213.36,2575000.0
2013,TOR,Amir Johnson,PF,240,7,25.97,205.74,6050000.0
2013,TOR,Linas Kleiza,SF,245,6,28.29,203.2,4600000.0
2013,TOR,Kyle Lowry,PG,196,6,27.07,182.88,5750000.0
2013,TOR,John Lucas III,PG,166,4,30.41,180.34,1500000.0
2013,TOR,Dominic McGuire,SF,220,5,27.5,205.74,68902.0
2013,TOR,Mickael Pietrus,SF,215,9,31.2,198.12,698589.0
2013,TOR,Terrence Ross,SG,206,0,22.2,198.12,2563320.0
2013,TOR,Sebastian Telfair,PG,165,8,27.86,182.88,1567500.0
2013,TOR,Jonas Valanciunas,C,265,0,20.95,210.82,3374640.0
2013,UTA,Alec Burks,SG,214,1,21.75,198.12,2111160.0
2013,UTA,DeMarre Carroll,SF,215,3,26.73,198.12,885120.0
2013,UTA,Jeremy Evans,PF,200,2,25.48,205.74,1794872.0
2013,UTA,Derrick Favors,PF,265,2,21.76,205.74,4753320.0
2013,UTA,Randy Foye,SG,213,6,29.57,193.04,2500000.0
2013,UTA,Enes Freedom,C,250,1,20.91,208.28,4319280.0
2013,UTA,Gordon Hayward,SF,225,2,23.07,200.66,2709720.0
2013,UTA,Al Jefferson,C,289,8,28.29,208.28,13500000.0
2013,UTA,Paul Millsap,PF,257,6,28.19,200.66,8603633.0
2013,UTA,Kevin Murphy,SG,185,0,23.12,195.58,473604.0
2013,UTA,Jamaal Tinsley,PG,195,9,35.14,190.5,1352181.0
2013,UTA,Earl Watson,PG,195,11,33.86,185.42,2300000.0
2013,UTA,Marvin Williams,SF,237,7,26.83,203.2,8287500.0
2013,UTA,Mo Williams,PG,198,9,30.33,185.42,8500000.0
2013,WAS,Trevor Ariza,SF,215,8,27.8,203.2,7727280.0
2013,WAS,Earl Barron,C,250,6,31.68,213.36,854389.0
2013,WAS,Bradley Beal,SG,207,0,19.8,193.04,4319280.0
2013,WAS,Trevor Booker,PF,228,2,25.4,203.2,2350820.0
2013,WAS,Jason Collins,C,255,11,34.38,213.36,854389.0
2013,WAS,Jordan Crawford,SG,195,2,24.48,193.04,1198680.0
2013,WAS,Nene,PF,250,10,30.6,210.82,
2013,WAS,Shaun Livingston,PG,192,7,27.6,200.66,773976.0
2013,WAS,Shelvin Mack,PG,203,1,22.99,190.5,103121.0
2013,WAS,Cartier Martin,SF,220,4,28.41,200.66,854389.0
2013,WAS,Emeka Okafor,C,252,8,30.56,208.28,14487500.0
2013,WAS,Jannero Pargo,PG,175,8,33.5,185.42,
2013,WAS,AJ Price,PG,181,3,26.53,187.96,854389.0
2013,WAS,Kevin Seraphin,C,285,2,23.36,205.74,2761114.0
2013,WAS,Chris Singleton,PF,230,1,23.41,203.2,1618680.0
2013,WAS,Garrett Temple,SG,195,2,26.95,195.58,884293.0
2013,WAS,Jan Vesely,PF,240,1,22.98,210.82,3340920.0
2013,WAS,John Wall,PG,210,2,22.61,190.5,7459925.0
2013,WAS,Martell Webster,SF,230,7,26.37,200.66,5150000.0
2018,ATL,Luke Babbitt,SF,225,7,28.85,205.74,
2018,ATL,Kent Bazemore,SG,195,5,28.82,193.04,18089887.0
2018,ATL,Marco Belinelli,SG,220,10,32.09,195.58,
2018,ATL,DeAndre Bembry,SF,210,1,23.81,195.58,1634640.0
2018,ATL,Nicolas Brussino,SF,195,1,25.15,200.66,1312611.0
2018,ATL,Tyler Cavanaugh,PF,238,0,24.21,205.74,679919.0
2018,ATL,Antonius Cleveland,SG,195,0,24.23,195.58,
2018,ATL,John Collins,PF,235,0,20.59,205.74,2299080.0
2018,ATL,Dewayne Dedmon,C,245,4,28.71,213.36,7200000.0
2018,ATL,Malcolm Delaney,PG,190,1,29.13,190.5,
2018,ATL,Tyler Dorsey,SG,183,0,22.18,195.58,1378242.0
2018,ATL,Jeremy Evans,SF,200,6,30.51,205.74,1471382.0
2018,ATL,Ersan Ilyasova,PF,235,9,30.95,205.74,
2018,ATL,Damion Lee,SG,210,0,25.51,195.58,
2018,ATL,Josh Magette,PG,160,0,28.41,185.42,
2018,ATL,Jaylen Morris,SG,185,0,22.6,195.58,1378242.0
2018,ATL,Mike Muscala,C,240,4,26.82,208.28,5000000.0
2018,ATL,Miles Plumlee,C,249,5,29.65,210.82,12500000.0
2018,ATL,Taurean Prince,SF,218,1,24.1,198.12,2526840.0
2018,ATL,Dennis Schroder,PG,172,4,24.61,185.42,15500000.0
2018,ATL,Isaiah Taylor,PG,170,1,23.79,190.5,1544951.0
2018,ATL,Andrew White,SF,210,0,24.86,200.66,
2018,BOS,Kadeem Allen,PG,200,0,25.28,185.42,
2018,BOS,Aron Baynes,C,260,5,31.38,208.28,
2018,BOS,Jabari Bird,SG,198,0,23.81,198.12,
2018,BOS,Jaylen Brown,SG,223,1,21.5,198.12,4956480.0
2018,BOS,Jarell Eddie,SF,218,2,26.49,200.66,
2018,BOS,Jonathan Gibson,PG,185,1,30.47,187.96,44495.0
2018,BOS,Gordon Hayward,SF,225,7,28.1,200.66,29727900.0
2018,BOS,Al Horford,C,240,10,31.9,205.74,27734406.0
2018,BOS,Kyrie Irving,PG,195,6,26.09,187.96,18868626.0
2018,BOS,Shane Larkin,PG,175,3,25.56,180.34,
2018,BOS,Greg Monroe,C,265,7,27.9,210.82,
2018,BOS,Marcus Morris,PF,218,6,28.65,203.2,
2018,BOS,Abdel Nader,SF,225,0,24.58,195.58,1167333.0
2018,BOS,Semi Ojeleye,PF,240,0,23.39,198.12,1291892.0
2018,BOS,Terry Rozier,PG,190,2,24.11,185.42,1988520.0
2018,BOS,Xavier Silas,SG,205,1,30.26,195.58,
2018,BOS,Marcus Smart,SG,220,3,24.14,190.5,
2018,BOS,Jayson Tatum,SF,210,0,20.15,203.2,5645400.0
2018,BOS,Daniel Theis,C,245,0,26.06,203.2,815615.0
2018,BOS,Guerschon Yabusele,PF,260,0,22.36,203.2,
2018,BRK,Quincy Acy,PF,240,5,27.56,200.66,
2018,BRK,Jarrett Allen,C,243,0,20.01,210.82,2034120.0
2018,BRK,Trevor Booker,PF,228,7,30.42,203.2,
2018,BRK,DeMarre Carroll,PF,215,8,31.75,198.12,15400000.0
2018,BRK,Allen Crabbe,SG,212,4,26.05,195.58,18500000.0
2018,BRK,Dante Cunningham,SF,230,8,31.02,203.2,
2018,BRK,Spencer Dinwiddie,PG,215,3,25.05,195.58,1656092.0
2018,BRK,Milton Doyle,SG,185,0,24.48,193.04,
2018,BRK,Joe Harris,SG,220,3,26.64,198.12,
2018,BRK,Rondae HollisJefferson,SF,217,2,23.31,198.12,
2018,BRK,Sean Kilpatrick,SG,210,3,28.3,193.04,2054856.0
2018,BRK,Caris LeVert,SF,205,1,23.67,198.12,1702800.0
2018,BRK,Jeremy Lin,PG,200,7,29.68,190.5,12516746.0
2018,BRK,Timofey Mozgov,C,275,7,31.78,215.9,16000000.0
2018,BRK,Jahlil Okafor,C,270,2,22.36,208.28,
2018,BRK,DAngelo Russell,PG,193,2,22.17,190.5,7019698.0
2018,BRK,Nik Stauskas,SG,205,3,24.55,198.12,
2018,BRK,Rashad Vaughn,SG,202,2,21.69,198.12,1889040.0
2018,BRK,James Webb III,SF,202,0,24.68,205.74,
2018,BRK,Isaiah Whitehead,PG,213,1,23.13,193.04,1312611.0
2018,BRK,Jacob Wiley,PF,215,0,23.64,200.66,
2018,BRK,Tyler Zeller,C,253,5,28.27,213.36,1933941.0
2018,CHI,Ryan Arcidiacono,PG,195,0,24.08,190.5,
2018,CHI,Omer Ask,C,255,7,31.82,213.36,
2018,CHI,Antonio Blakeney,SG,192,0,21.56,193.04,
2018,CHI,Kris Dunn,PG,205,1,24.11,190.5,4221000.0
2018,CHI,Jarell Eddie,SF,218,2,26.49,200.66,
2018,CHI,Kay Felder,PG,176,1,23.08,175.26,
2018,CHI,Cristiano Felicio,C,270,2,25.8,210.82,8470980.0
2018,CHI,Jerian Grant,PG,205,2,25.55,193.04,2639314.0
2018,CHI,Justin Holiday,SG,180,4,29.06,198.12,4384616.0
2018,CHI,Sean Kilpatrick,SG,210,3,28.3,193.04,2054856.0
2018,CHI,Zach LaVine,SG,200,3,23.13,195.58,
2018,CHI,Robin Lopez,C,281,9,30.07,215.9,14357750.0
2018,CHI,Lauri Markkanen,PF,240,0,20.93,213.36,4536120.0
2018,CHI,Nikola Mirotic,PF,250,3,27.21,208.28,12500000.0
2018,CHI,David Nwaba,SG,219,1,25.28,195.58,
2018,CHI,Cameron Payne,PG,183,2,23.72,190.5,3263294.0
2018,CHI,Quincy Pondexter,SF,230,5,30.13,200.66,3853931.0
2018,CHI,Bobby Portis,PF,250,2,23.21,208.28,2494346.0
2018,CHI,Denzel Valentine,SG,220,1,24.44,193.04,2280600.0
2018,CHI,Noah Vonleh,PF,257,3,22.67,208.28,
2018,CHI,Paul Zipser,SF,215,1,24.18,203.2,1312611.0
2018,CHO,Dwayne Bacon,SG,221,0,22.65,198.12,
2018,CHO,Nicolas Batum,SG,230,9,29.37,203.2,24000000.0
2018,CHO,Michael CarterWilliams,PG,190,4,26.55,195.58,
2018,CHO,Treveon Graham,SG,219,1,24.49,195.58,
2018,CHO,Willy Hernangomez,C,250,1,23.92,210.82,1544951.0
2018,CHO,Dwight Howard,C,265,13,32.39,208.28,23819725.0
2018,CHO,Frank Kaminsky,PF,240,2,25.06,213.36,3627842.0
2018,CHO,Michael KiddGilchrist,SF,232,5,24.58,198.12,13000000.0
2018,CHO,Jeremy Lamb,SG,180,5,25.91,195.58,7488372.0
2018,CHO,Mangok Mathiang,C,230,0,25.55,208.28,
2018,CHO,Malik Monk,SG,200,0,20.22,190.5,3447480.0
2018,CHO,Johnny OBryant,PF,257,3,24.9,205.74,
2018,CHO,Marcus Paige,PG,175,0,24.62,185.42,
2018,CHO,Julyan Stone,SG,200,3,29.39,198.12,1656092.0
2018,CHO,Kemba Walker,PG,184,6,27.97,182.88,12000000.0
2018,CHO,Marvin Williams,PF,237,12,31.86,203.2,14087500.0
2018,CHO,Cody Zeller,C,240,4,25.56,210.82,13528090.0
2018,CLE,Jose Calderon,PG,200,12,36.58,190.5,
2018,CLE,Jordan Clarkson,SG,194,3,25.88,190.5,12500000.0
2018,CLE,Jae Crowder,SF,235,5,27.81,198.12,6796117.0
2018,CLE,Channing Frye,C,255,11,34.95,213.36,7420912.0
2018,CLE,Jeff Green,PF,235,9,31.67,203.2,
2018,CLE,George Hill,PG,188,9,31.98,193.04,19000000.0
2018,CLE,John Holland,SF,205,1,29.47,195.58,
2018,CLE,Rodney Hood,SG,208,3,25.52,203.2,
2018,CLE,LeBron James,PF,250,14,33.33,205.74,
2018,CLE,Kyle Korver,SG,212,14,37.12,200.66,7560000.0
2018,CLE,Kevin Love,C,251,9,29.64,203.2,24119025.0
2018,CLE,Larry Nance Jr,C,245,2,25.32,203.2,2272391.0
2018,CLE,Cedi Osman,SF,230,0,23.05,200.66,2775000.0
2018,CLE,Kendrick Perkins,C,270,13,33.46,208.28,2445085.0
2018,CLE,London Perrantes,PG,200,0,23.56,187.96,
2018,CLE,Derrick Rose,PG,200,8,29.56,190.5,290951.0
2018,CLE,Iman Shumpert,SG,215,6,27.84,195.58,10337079.0
2018,CLE,JR Smith,SG,225,13,32.63,198.12,14720000.0
2018,CLE,Isaiah Thomas,PG,185,6,29.22,175.26,6261395.0
2018,CLE,Tristan Thompson,C,254,6,27.12,205.74,17469565.0
2018,CLE,Dwyane Wade,SG,220,14,36.28,193.04,
2018,CLE,Ante Zizic,C,266,0,21.3,208.28,1952760.0
2018,DAL,JJ Barea,PG,180,11,33.84,177.8,3903900.0
2018,DAL,Harrison Barnes,PF,225,5,25.91,203.2,23112004.0
2018,DAL,Gian Clavell,SG,185,0,24.41,193.04,
2018,DAL,Antonius Cleveland,SG,195,0,24.23,195.58,
2018,DAL,Kyle Collinsworth,SF,210,0,26.56,198.12,
